resample,delta_fpr
"[(4724, 4664, 4784), (590, 530, 650), (3884, 3824, 3944), (5597, 5537, 5657), (2867, 2807, 2927), (2550, 2490, 2610), (5031, 4971, 5091), (5784, 5724, 5844), (590, 530, 650), (4501, 4441, 4561), (3884, 3824, 3944), (4724, 4664, 4784), (22, 0, 82)]",-0.04402907580477674
"[(2147, 2087, 2207), (2867, 2807, 2927), (2147, 2087, 2207), (1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (2867, 2807, 2927), (5597, 5537, 5657), (5784, 5724, 5844), (4724, 4664, 4784), (1860, 1800, 1920), (590, 530, 650), (4501, 4441, 4561)]",-0.03851789826250786
"[(5597, 5537, 5657), (5597, 5537, 5657), (3884, 3824, 3944), (2867, 2807, 2927), (376, 316, 436), (2867, 2807, 2927), (376, 316, 436), (2550, 2490, 2610), (2550, 2490, 2610), (2550, 2490, 2610), (4501, 4441, 4561), (2147, 2087, 2207), (590, 530, 650)]",-0.03646144650328751
"[(2867, 2807, 2927), (4724, 4664, 4784), (2867, 2807, 2927), (4724, 4664, 4784), (3884, 3824, 3944), (22, 0, 82), (5031, 4971, 5091), (2147, 2087, 2207), (4724, 4664, 4784), (3884, 3824, 3944), (5784, 5724, 5844), (2550, 2490, 2610), (2147, 2087, 2207)]",-0.04528376507810955
"[(4724, 4664, 4784), (5031, 4971, 5091), (376, 316, 436), (376, 316, 436), (5597, 5537, 5657), (4501, 4441, 4561), (376, 316, 436), (4501, 4441, 4561), (4501, 4441, 4561), (5031, 4971, 5091), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561)]",-0.0433852140077821
"[(22, 0, 82), (5031, 4971, 5091), (5031, 4971, 5091), (2550, 2490, 2610), (3884, 3824, 3944), (2550, 2490, 2610), (4501, 4441, 4561), (376, 316, 436), (4501, 4441, 4561), (5597, 5537, 5657), (2867, 2807, 2927), (22, 0, 82), (4501, 4441, 4561)]",-0.04508601937907851
"[(1860, 1800, 1920), (2147, 2087, 2207), (5784, 5724, 5844), (5031, 4971, 5091), (5597, 5537, 5657), (1860, 1800, 1920), (2867, 2807, 2927), (1860, 1800, 1920), (4724, 4664, 4784), (22, 0, 82), (376, 316, 436), (2550, 2490, 2610), (590, 530, 650)]",-0.03642948444823178
"[(2147, 2087, 2207), (2867, 2807, 2927), (3884, 3824, 3944), (1860, 1800, 1920), (4501, 4441, 4561), (2867, 2807, 2927), (22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (1860, 1800, 1920), (2147, 2087, 2207), (590, 530, 650), (590, 530, 650)]",-0.042747163695299836
"[(590, 530, 650), (590, 530, 650), (590, 530, 650), (4501, 4441, 4561), (1860, 1800, 1920), (2867, 2807, 2927), (4724, 4664, 4784), (376, 316, 436), (22, 0, 82), (376, 316, 436), (376, 316, 436), (3884, 3824, 3944), (2147, 2087, 2207)]",-0.042747163695299836
"[(2147, 2087, 2207), (2147, 2087, 2207), (2147, 2087, 2207), (5031, 4971, 5091), (2867, 2807, 2927), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (4724, 4664, 4784), (1860, 1800, 1920), (22, 0, 82), (2147, 2087, 2207), (5597, 5537, 5657)]",-0.03650057937427578
"[(590, 530, 650), (5031, 4971, 5091), (590, 530, 650), (376, 316, 436), (376, 316, 436), (22, 0, 82), (5597, 5537, 5657), (5597, 5537, 5657), (2147, 2087, 2207), (22, 0, 82), (5031, 4971, 5091), (376, 316, 436), (5784, 5724, 5844)]",-0.04248744689069139
"[(2867, 2807, 2927), (5597, 5537, 5657), (4724, 4664, 4784), (2550, 2490, 2610), (3884, 3824, 3944), (3884, 3824, 3944), (3884, 3824, 3944), (5784, 5724, 5844), (22, 0, 82), (5597, 5537, 5657), (1860, 1800, 1920), (5597, 5537, 5657), (22, 0, 82)]",-0.04528376507810955
"[(5597, 5537, 5657), (5597, 5537, 5657), (5031, 4971, 5091), (590, 530, 650), (22, 0, 82), (1860, 1800, 1920), (5597, 5537, 5657), (3884, 3824, 3944), (4501, 4441, 4561), (590, 530, 650), (2147, 2087, 2207), (4501, 4441, 4561), (5031, 4971, 5091)]",-0.04370179948586118
"[(2550, 2490, 2610), (2550, 2490, 2610), (376, 316, 436), (4724, 4664, 4784), (4724, 4664, 4784), (2867, 2807, 2927), (4501, 4441, 4561), (3884, 3824, 3944), (4724, 4664, 4784), (1860, 1800, 1920), (590, 530, 650), (2550, 2490, 2610), (5031, 4971, 5091)]",-0.0536953858717844
"[(590, 530, 650), (5031, 4971, 5091), (1860, 1800, 1920), (5597, 5537, 5657), (5031, 4971, 5091), (5784, 5724, 5844), (376, 316, 436), (2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (5597, 5537, 5657), (4501, 4441, 4561), (4724, 4664, 4784)]",-0.03830856185890726
"[(5031, 4971, 5091), (22, 0, 82), (4724, 4664, 4784), (1860, 1800, 1920), (590, 530, 650), (4501, 4441, 4561), (2147, 2087, 2207), (5597, 5537, 5657), (3884, 3824, 3944), (22, 0, 82), (3884, 3824, 3944), (2550, 2490, 2610), (5031, 4971, 5091)]",-0.04589823468328141
"[(376, 316, 436), (5597, 5537, 5657), (22, 0, 82), (5784, 5724, 5844), (4724, 4664, 4784), (4724, 4664, 4784), (3884, 3824, 3944), (22, 0, 82), (5597, 5537, 5657), (4501, 4441, 4561), (5031, 4971, 5091), (2550, 2490, 2610), (5784, 5724, 5844)]",-0.05611831442463533
"[(22, 0, 82), (5597, 5537, 5657), (590, 530, 650), (1860, 1800, 1920), (4501, 4441, 4561), (590, 530, 650), (2147, 2087, 2207), (1860, 1800, 1920), (2867, 2807, 2927), (2867, 2807, 2927), (5597, 5537, 5657), (4501, 4441, 4561), (3884, 3824, 3944)]",-0.03401226023333992
"[(5031, 4971, 5091), (5031, 4971, 5091), (376, 316, 436), (2550, 2490, 2610), (590, 530, 650), (2147, 2087, 2207), (3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (1860, 1800, 1920), (376, 316, 436), (590, 530, 650), (2867, 2807, 2927)]",-0.0444311615859733
"[(5784, 5724, 5844), (2147, 2087, 2207), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091), (2550, 2490, 2610), (4501, 4441, 4561), (5031, 4971, 5091), (1860, 1800, 1920), (1860, 1800, 1920), (3884, 3824, 3944), (376, 316, 436), (1860, 1800, 1920)]",-0.05083707635769702
"[(376, 316, 436), (5597, 5537, 5657), (22, 0, 82), (4724, 4664, 4784), (2147, 2087, 2207), (2550, 2490, 2610), (3884, 3824, 3944), (2550, 2490, 2610), (3884, 3824, 3944), (376, 316, 436), (2550, 2490, 2610), (2867, 2807, 2927), (2147, 2087, 2207)]",-0.037176191417836665
"[(5597, 5537, 5657), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844), (3884, 3824, 3944), (4724, 4664, 4784), (22, 0, 82), (5784, 5724, 5844), (2147, 2087, 2207), (2867, 2807, 2927), (4724, 4664, 4784), (376, 316, 436), (2147, 2087, 2207)]",-0.03808752025931929
"[(2550, 2490, 2610), (5597, 5537, 5657), (5031, 4971, 5091), (1860, 1800, 1920), (5784, 5724, 5844), (22, 0, 82), (5031, 4971, 5091), (4724, 4664, 4784), (3884, 3824, 3944), (4724, 4664, 4784), (3884, 3824, 3944), (22, 0, 82), (2147, 2087, 2207)]",-0.048217179902755265
"[(5597, 5537, 5657), (3884, 3824, 3944), (5031, 4971, 5091), (2867, 2807, 2927), (4724, 4664, 4784), (5784, 5724, 5844), (4501, 4441, 4561), (3884, 3824, 3944), (2550, 2490, 2610), (2147, 2087, 2207), (5784, 5724, 5844), (4501, 4441, 4561), (4501, 4441, 4561)]",-0.041037158023683136
"[(1860, 1800, 1920), (5784, 5724, 5844), (3884, 3824, 3944), (376, 316, 436), (2147, 2087, 2207), (3884, 3824, 3944), (5031, 4971, 5091), (3884, 3824, 3944), (5031, 4971, 5091), (2867, 2807, 2927), (5597, 5537, 5657), (3884, 3824, 3944), (376, 316, 436)]",-0.03984857541342897
"[(2550, 2490, 2610), (2147, 2087, 2207), (376, 316, 436), (2867, 2807, 2927), (5784, 5724, 5844), (2867, 2807, 2927), (3884, 3824, 3944), (5784, 5724, 5844), (2550, 2490, 2610), (4501, 4441, 4561), (2550, 2490, 2610), (2867, 2807, 2927), (5597, 5537, 5657)]",-0.03984857541342897
"[(5597, 5537, 5657), (22, 0, 82), (1860, 1800, 1920), (2550, 2490, 2610), (5597, 5537, 5657), (3884, 3824, 3944), (22, 0, 82), (5031, 4971, 5091), (22, 0, 82), (5031, 4971, 5091), (2147, 2087, 2207), (3884, 3824, 3944), (22, 0, 82)]",-0.045963692545384315
"[(5031, 4971, 5091), (2147, 2087, 2207), (5784, 5724, 5844), (22, 0, 82), (2867, 2807, 2927), (4724, 4664, 4784), (2147, 2087, 2207), (4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207), (376, 316, 436), (4724, 4664, 4784), (3884, 3824, 3944)]",-0.04508601937907851
"[(2147, 2087, 2207), (5597, 5537, 5657), (4724, 4664, 4784), (4724, 4664, 4784), (5597, 5537, 5657), (5784, 5724, 5844), (2867, 2807, 2927), (5031, 4971, 5091), (1860, 1800, 1920), (3884, 3824, 3944), (22, 0, 82), (2550, 2490, 2610), (2550, 2490, 2610)]",-0.03925233644859813
"[(22, 0, 82), (590, 530, 650), (2550, 2490, 2610), (590, 530, 650), (5597, 5537, 5657), (590, 530, 650), (5031, 4971, 5091), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (1860, 1800, 1920), (2147, 2087, 2207), (22, 0, 82)]",-0.04268057164928544
"[(2867, 2807, 2927), (4501, 4441, 4561), (22, 0, 82), (22, 0, 82), (376, 316, 436), (590, 530, 650), (4501, 4441, 4561), (5784, 5724, 5844), (590, 530, 650), (2550, 2490, 2610), (4501, 4441, 4561), (4501, 4441, 4561), (4501, 4441, 4561)]",-0.04847431440710699
"[(1860, 1800, 1920), (5784, 5724, 5844), (4724, 4664, 4784), (3884, 3824, 3944), (2147, 2087, 2207), (5784, 5724, 5844), (4724, 4664, 4784), (4724, 4664, 4784), (4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927)]",-0.04580878160045619
"[(3884, 3824, 3944), (3884, 3824, 3944), (1860, 1800, 1920), (5031, 4971, 5091), (3884, 3824, 3944), (590, 530, 650), (3884, 3824, 3944), (5597, 5537, 5657), (2867, 2807, 2927), (2147, 2087, 2207), (1860, 1800, 1920), (5784, 5724, 5844), (5784, 5724, 5844)]",-0.03666068938035465
"[(2867, 2807, 2927), (3884, 3824, 3944), (5784, 5724, 5844), (4501, 4441, 4561), (376, 316, 436), (2550, 2490, 2610), (590, 530, 650), (5597, 5537, 5657), (1860, 1800, 1920), (2550, 2490, 2610), (1860, 1800, 1920), (1860, 1800, 1920), (590, 530, 650)]",-0.045528787260106174
"[(4724, 4664, 4784), (4724, 4664, 4784), (1860, 1800, 1920), (2867, 2807, 2927), (5597, 5537, 5657), (590, 530, 650), (376, 316, 436), (376, 316, 436), (2147, 2087, 2207), (4501, 4441, 4561), (2550, 2490, 2610), (5597, 5537, 5657), (590, 530, 650)]",-0.03736218864842793
"[(590, 530, 650), (5597, 5537, 5657), (2867, 2807, 2927), (2550, 2490, 2610), (2550, 2490, 2610), (1860, 1800, 1920), (5031, 4971, 5091), (2550, 2490, 2610), (22, 0, 82), (1860, 1800, 1920), (2147, 2087, 2207), (3884, 3824, 3944), (22, 0, 82)]",-0.03484602917341977
"[(3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (590, 530, 650), (376, 316, 436), (376, 316, 436), (4724, 4664, 4784), (2147, 2087, 2207), (2550, 2490, 2610), (3884, 3824, 3944), (2147, 2087, 2207), (3884, 3824, 3944), (4724, 4664, 4784)]",-0.0517011974909713
"[(4501, 4441, 4561), (5597, 5537, 5657), (1860, 1800, 1920), (2147, 2087, 2207), (590, 530, 650), (22, 0, 82), (4501, 4441, 4561), (1860, 1800, 1920), (2147, 2087, 2207), (22, 0, 82), (376, 316, 436), (376, 316, 436), (2867, 2807, 2927)]",-0.03381451453430888
"[(4501, 4441, 4561), (590, 530, 650), (3884, 3824, 3944), (5031, 4971, 5091), (5784, 5724, 5844), (4724, 4664, 4784), (22, 0, 82), (5784, 5724, 5844), (1860, 1800, 1920), (2550, 2490, 2610), (2867, 2807, 2927), (1860, 1800, 1920), (2147, 2087, 2207)]",-0.045164039198977414
"[(5031, 4971, 5091), (590, 530, 650), (5784, 5724, 5844), (376, 316, 436), (4501, 4441, 4561), (3884, 3824, 3944), (4501, 4441, 4561), (2867, 2807, 2927), (2867, 2807, 2927), (2147, 2087, 2207), (22, 0, 82), (5784, 5724, 5844), (376, 316, 436)]",-0.042747163695299836
"[(4724, 4664, 4784), (376, 316, 436), (2867, 2807, 2927), (590, 530, 650), (2867, 2807, 2927), (590, 530, 650), (5031, 4971, 5091), (3884, 3824, 3944), (3884, 3824, 3944), (4501, 4441, 4561), (590, 530, 650), (4501, 4441, 4561), (5597, 5537, 5657)]",-0.0444311615859733
"[(2867, 2807, 2927), (2550, 2490, 2610), (4724, 4664, 4784), (5031, 4971, 5091), (376, 316, 436), (590, 530, 650), (2550, 2490, 2610), (5784, 5724, 5844), (5784, 5724, 5844), (4501, 4441, 4561), (3884, 3824, 3944), (2867, 2807, 2927), (5784, 5724, 5844)]",-0.0536953858717844
"[(5597, 5537, 5657), (2147, 2087, 2207), (4724, 4664, 4784), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (1860, 1800, 1920), (2147, 2087, 2207), (2550, 2490, 2610), (22, 0, 82), (4724, 4664, 4784), (3884, 3824, 3944), (22, 0, 82)]",-0.04801458670988655
"[(2550, 2490, 2610), (5597, 5537, 5657), (22, 0, 82), (2550, 2490, 2610), (376, 316, 436), (5597, 5537, 5657), (3884, 3824, 3944), (5784, 5724, 5844), (3884, 3824, 3944), (2867, 2807, 2927), (590, 530, 650), (1860, 1800, 1920), (22, 0, 82)]",-0.042747163695299836
"[(4724, 4664, 4784), (4724, 4664, 4784), (2147, 2087, 2207), (22, 0, 82), (376, 316, 436), (5031, 4971, 5091), (4501, 4441, 4561), (590, 530, 650), (4724, 4664, 4784), (2550, 2490, 2610), (4501, 4441, 4561), (2550, 2490, 2610), (2550, 2490, 2610)]",-0.05141388174807198
"[(1860, 1800, 1920), (5784, 5724, 5844), (2867, 2807, 2927), (5031, 4971, 5091), (5784, 5724, 5844), (376, 316, 436), (5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (4501, 4441, 4561), (2147, 2087, 2207), (5784, 5724, 5844), (4724, 4664, 4784)]",-0.04083299305839118
"[(2147, 2087, 2207), (2867, 2807, 2927), (590, 530, 650), (590, 530, 650), (2550, 2490, 2610), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091), (2867, 2807, 2927), (5784, 5724, 5844), (3884, 3824, 3944), (5784, 5724, 5844), (1860, 1800, 1920)]",-0.04668201800293071
"[(4724, 4664, 4784), (5784, 5724, 5844), (5597, 5537, 5657), (4724, 4664, 4784), (2550, 2490, 2610), (590, 530, 650), (590, 530, 650), (4501, 4441, 4561), (1860, 1800, 1920), (590, 530, 650), (3884, 3824, 3944), (3884, 3824, 3944), (4724, 4664, 4784)]",-0.05439330543933055
"[(2147, 2087, 2207), (22, 0, 82), (5597, 5537, 5657), (4724, 4664, 4784), (5597, 5537, 5657), (5597, 5537, 5657), (5784, 5724, 5844), (5031, 4971, 5091), (2867, 2807, 2927), (4501, 4441, 4561), (2147, 2087, 2207), (2867, 2807, 2927), (590, 530, 650)]",-0.03484602917341978
"[(5784, 5724, 5844), (3884, 3824, 3944), (5784, 5724, 5844), (5597, 5537, 5657), (376, 316, 436), (1860, 1800, 1920), (2147, 2087, 2207), (4724, 4664, 4784), (5031, 4971, 5091), (3884, 3824, 3944), (2550, 2490, 2610), (2147, 2087, 2207), (5784, 5724, 5844)]",-0.05083707635769702
"[(5784, 5724, 5844), (5597, 5537, 5657), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (5597, 5537, 5657), (5597, 5537, 5657), (5597, 5537, 5657), (2147, 2087, 2207), (5597, 5537, 5657), (22, 0, 82), (2867, 2807, 2927), (590, 530, 650)]",-0.0332174584781769
"[(4724, 4664, 4784), (2550, 2490, 2610), (2147, 2087, 2207), (2147, 2087, 2207), (4501, 4441, 4561), (1860, 1800, 1920), (5031, 4971, 5091), (590, 530, 650), (5784, 5724, 5844), (22, 0, 82), (5784, 5724, 5844), (376, 316, 436), (4501, 4441, 4561)]",-0.05399792315680166
"[(3884, 3824, 3944), (22, 0, 82), (2550, 2490, 2610), (376, 316, 436), (590, 530, 650), (2550, 2490, 2610), (1860, 1800, 1920), (376, 316, 436), (5784, 5724, 5844), (3884, 3824, 3944), (5031, 4971, 5091), (5597, 5537, 5657), (5031, 4971, 5091)]",-0.0526742301458671
"[(22, 0, 82), (4724, 4664, 4784), (590, 530, 650), (5031, 4971, 5091), (22, 0, 82), (2550, 2490, 2610), (376, 316, 436), (376, 316, 436), (3884, 3824, 3944), (2147, 2087, 2207), (1860, 1800, 1920), (376, 316, 436), (5597, 5537, 5657)]",-0.04569055036344756
"[(4501, 4441, 4561), (1860, 1800, 1920), (5784, 5724, 5844), (22, 0, 82), (590, 530, 650), (590, 530, 650), (4724, 4664, 4784), (5031, 4971, 5091), (590, 530, 650), (5784, 5724, 5844), (376, 316, 436), (2550, 2490, 2610), (5784, 5724, 5844)]",-0.06077795786061588
"[(3884, 3824, 3944), (2147, 2087, 2207), (2550, 2490, 2610), (590, 530, 650), (5031, 4971, 5091), (5031, 4971, 5091), (590, 530, 650), (2550, 2490, 2610), (1860, 1800, 1920), (5784, 5724, 5844), (5031, 4971, 5091), (22, 0, 82), (2550, 2490, 2610)]",-0.05161162744710303
"[(3884, 3824, 3944), (5031, 4971, 5091), (3884, 3824, 3944), (2867, 2807, 2927), (5031, 4971, 5091), (2147, 2087, 2207), (5031, 4971, 5091), (22, 0, 82), (4724, 4664, 4784), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (2550, 2490, 2610)]",-0.04755970924195223
"[(5597, 5537, 5657), (1860, 1800, 1920), (2550, 2490, 2610), (5031, 4971, 5091), (2147, 2087, 2207), (5784, 5724, 5844), (3884, 3824, 3944), (590, 530, 650), (22, 0, 82), (376, 316, 436), (1860, 1800, 1920), (5031, 4971, 5091), (4501, 4441, 4561)]",-0.046868342564976566
"[(2550, 2490, 2610), (2550, 2490, 2610), (22, 0, 82), (5031, 4971, 5091), (1860, 1800, 1920), (5597, 5537, 5657), (2867, 2807, 2927), (22, 0, 82), (2550, 2490, 2610), (3884, 3824, 3944), (4501, 4441, 4561), (5031, 4971, 5091), (1860, 1800, 1920)]",-0.04528376507810955
"[(2550, 2490, 2610), (590, 530, 650), (3884, 3824, 3944), (4724, 4664, 4784), (5784, 5724, 5844), (3884, 3824, 3944), (22, 0, 82), (3884, 3824, 3944), (5031, 4971, 5091), (5784, 5724, 5844), (5031, 4971, 5091), (3884, 3824, 3944), (5031, 4971, 5091)]",-0.05813055233680958
"[(590, 530, 650), (4501, 4441, 4561), (590, 530, 650), (2867, 2807, 2927), (3884, 3824, 3944), (2867, 2807, 2927), (2147, 2087, 2207), (1860, 1800, 1920), (4724, 4664, 4784), (3884, 3824, 3944), (4724, 4664, 4784), (3884, 3824, 3944), (5031, 4971, 5091)]",-0.04463040446304045
"[(4724, 4664, 4784), (2147, 2087, 2207), (2550, 2490, 2610), (5597, 5537, 5657), (2867, 2807, 2927), (3884, 3824, 3944), (1860, 1800, 1920), (1860, 1800, 1920), (22, 0, 82), (590, 530, 650), (2867, 2807, 2927), (5784, 5724, 5844), (22, 0, 82)]",-0.035721703011422634
"[(22, 0, 82), (4501, 4441, 4561), (1860, 1800, 1920), (3884, 3824, 3944), (4724, 4664, 4784), (4501, 4441, 4561), (1860, 1800, 1920), (1860, 1800, 1920), (1860, 1800, 1920), (4724, 4664, 4784), (4501, 4441, 4561), (2147, 2087, 2207), (4724, 4664, 4784)]",-0.052462728816757884
"[(22, 0, 82), (376, 316, 436), (1860, 1800, 1920), (376, 316, 436), (5784, 5724, 5844), (1860, 1800, 1920), (5597, 5537, 5657), (2147, 2087, 2207), (3884, 3824, 3944), (1860, 1800, 1920), (1860, 1800, 1920), (590, 530, 650), (2867, 2807, 2927)]",-0.03464343598055105
"[(4501, 4441, 4561), (2550, 2490, 2610), (5031, 4971, 5091), (5784, 5724, 5844), (2550, 2490, 2610), (5031, 4971, 5091), (4501, 4441, 4561), (22, 0, 82), (3884, 3824, 3944), (2550, 2490, 2610), (5784, 5724, 5844), (2147, 2087, 2207), (3884, 3824, 3944)]",-0.05368868288914639
"[(5597, 5537, 5657), (2147, 2087, 2207), (1860, 1800, 1920), (590, 530, 650), (1860, 1800, 1920), (2550, 2490, 2610), (4501, 4441, 4561), (4724, 4664, 4784), (2550, 2490, 2610), (4501, 4441, 4561), (5031, 4971, 5091), (2550, 2490, 2610), (2550, 2490, 2610)]",-0.04642359035664475
"[(2147, 2087, 2207), (376, 316, 436), (4724, 4664, 4784), (4501, 4441, 4561), (5597, 5537, 5657), (2147, 2087, 2207), (2867, 2807, 2927), (3884, 3824, 3944), (5031, 4971, 5091), (2550, 2490, 2610), (3884, 3824, 3944), (590, 530, 650), (3884, 3824, 3944)]",-0.03830856185890726
"[(2147, 2087, 2207), (22, 0, 82), (2147, 2087, 2207), (5784, 5724, 5844), (590, 530, 650), (5597, 5537, 5657), (5031, 4971, 5091), (2147, 2087, 2207), (2550, 2490, 2610), (4724, 4664, 4784), (2867, 2807, 2927), (2147, 2087, 2207), (590, 530, 650)]",-0.03484602917341978
"[(5597, 5537, 5657), (2147, 2087, 2207), (376, 316, 436), (1860, 1800, 1920), (2147, 2087, 2207), (1860, 1800, 1920), (4501, 4441, 4561), (5031, 4971, 5091), (5784, 5724, 5844), (2147, 2087, 2207), (3884, 3824, 3944), (5031, 4971, 5091), (5031, 4971, 5091)]",-0.049611476389719064
"[(3884, 3824, 3944), (376, 316, 436), (376, 316, 436), (5597, 5537, 5657), (4501, 4441, 4561), (22, 0, 82), (590, 530, 650), (5031, 4971, 5091), (5597, 5537, 5657), (22, 0, 82), (5597, 5537, 5657), (3884, 3824, 3944), (4501, 4441, 4561)]",-0.05021243723445346
"[(5031, 4971, 5091), (22, 0, 82), (4501, 4441, 4561), (5784, 5724, 5844), (2147, 2087, 2207), (2147, 2087, 2207), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561), (22, 0, 82), (22, 0, 82), (2867, 2807, 2927), (5597, 5537, 5657)]",-0.034012260233339926
"[(4501, 4441, 4561), (22, 0, 82), (376, 316, 436), (1860, 1800, 1920), (2867, 2807, 2927), (4501, 4441, 4561), (2147, 2087, 2207), (22, 0, 82), (2867, 2807, 2927), (4501, 4441, 4561), (376, 316, 436), (590, 530, 650), (5031, 4971, 5091)]",-0.04172434249555072
"[(5031, 4971, 5091), (4724, 4664, 4784), (22, 0, 82), (4724, 4664, 4784), (2867, 2807, 2927), (5784, 5724, 5844), (2550, 2490, 2610), (2147, 2087, 2207), (4501, 4441, 4561), (376, 316, 436), (3884, 3824, 3944), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.04735202492211838
"[(590, 530, 650), (2550, 2490, 2610), (5597, 5537, 5657), (5597, 5537, 5657), (5784, 5724, 5844), (3884, 3824, 3944), (590, 530, 650), (5597, 5537, 5657), (5784, 5724, 5844), (5031, 4971, 5091), (4501, 4441, 4561), (5784, 5724, 5844), (4724, 4664, 4784)]",-0.05439330543933055
"[(590, 530, 650), (4724, 4664, 4784), (2550, 2490, 2610), (4501, 4441, 4561), (3884, 3824, 3944), (3884, 3824, 3944), (5031, 4971, 5091), (1860, 1800, 1920), (2147, 2087, 2207), (5597, 5537, 5657), (590, 530, 650), (22, 0, 82), (2550, 2490, 2610)]",-0.04589823468328141
"[(4724, 4664, 4784), (5597, 5537, 5657), (4724, 4664, 4784), (5597, 5537, 5657), (376, 316, 436), (5031, 4971, 5091), (590, 530, 650), (4724, 4664, 4784), (1860, 1800, 1920), (22, 0, 82), (2550, 2490, 2610), (2867, 2807, 2927), (5784, 5724, 5844)]",-0.043821391484942886
"[(1860, 1800, 1920), (590, 530, 650), (5031, 4971, 5091), (4724, 4664, 4784), (5031, 4971, 5091), (2147, 2087, 2207), (5784, 5724, 5844), (2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927), (1860, 1800, 1920), (1860, 1800, 1920), (4501, 4441, 4561)]",-0.04463040446304045
"[(590, 530, 650), (1860, 1800, 1920), (2147, 2087, 2207), (3884, 3824, 3944), (22, 0, 82), (2147, 2087, 2207), (2867, 2807, 2927), (590, 530, 650), (3884, 3824, 3944), (4724, 4664, 4784), (4501, 4441, 4561), (590, 530, 650), (22, 0, 82)]",-0.04192208819458178
"[(5784, 5724, 5844), (22, 0, 82), (376, 316, 436), (2867, 2807, 2927), (2550, 2490, 2610), (2147, 2087, 2207), (2867, 2807, 2927), (22, 0, 82), (2867, 2807, 2927), (5031, 4971, 5091), (1860, 1800, 1920), (5784, 5724, 5844), (2867, 2807, 2927)]",-0.045086019379078496
"[(4501, 4441, 4561), (2867, 2807, 2927), (5031, 4971, 5091), (2550, 2490, 2610), (2147, 2087, 2207), (590, 530, 650), (2550, 2490, 2610), (1860, 1800, 1920), (22, 0, 82), (376, 316, 436), (3884, 3824, 3944), (4501, 4441, 4561), (3884, 3824, 3944)]",-0.043821391484942886
